,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
JX220900.2,JX220900.2,55951.0,Grapevine leafroll-associated virus 3,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
JX220899.2,JX220899.2,55951.0,Grapevine leafroll-associated virus 3,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
JX513893.1,JX513893.1,71032.0,Grapevine leafroll-associated virus 5,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
U51931.1,U51931.1,35290.0,Beet yellow stunt virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Closterovirus,[50207],['Sonchus oleraceus'],Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,Biota,Biota,Viridiplantae,,Viridiplantae
HM195286.1,HM195286.1,12295.0,Tobacco rattle virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobravirus,[56741],['Alstroemeria'],Viridiplantae,Streptophyta,Magnoliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Biota,Biota,Viridiplantae,,Viridiplantae
HM195285.1,HM195285.1,12295.0,Tobacco rattle virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobravirus,[56741],['Alstroemeria'],Viridiplantae,Streptophyta,Magnoliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Biota,Biota,Viridiplantae,,Viridiplantae
U20218.1,U20218.1,12305.0,Cucumber mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Cucumovirus,[4081],['Lycopersicon esculentum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
U35771.1,U35771.1,12327.0,Barley stripe mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Hordeivirus,[4513],['Hordeum vulgare'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Hordeum,Biota,Biota,Viridiplantae,,Viridiplantae
U35766.1,U35766.1,12327.0,Barley stripe mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Hordeivirus,[4513],['Hordeum vulgare'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Hordeum,Biota,Biota,Viridiplantae,,Viridiplantae
EF012720.1,EF012720.1,64003.0,Grapevine leafroll-associated virus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Closterovirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
MT989352.1,MT989352.1,146499.0,Cucumber fruit mottle mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[387127],['Coccinia grandis'],Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Coccinia,Biota,Biota,Viridiplantae,,Viridiplantae
MH086246.1,MH086246.1,11036.0,Venezuelan equine encephalitis virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[284516],['Culex gnomatos'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
KJ810572.2,KJ810572.2,70177.0,Grapevine leafroll-associated virus 4,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
KY827404.1,KY827404.1,47985.0,Grapevine leafroll-associated virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[3603],['Vitis'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
KX168429.1,KX168429.1,37124.0,Chikungunya virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Mammalia,Mammalia
MZ296937.1,MZ296937.1,37128.0,Potato mop-top virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Pomovirus,[172790],['Solanum phureja'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
OM801605.1,OM801605.1,2943849.0,Thesium chinense closterovirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Closterovirus,[210367],['Thesium chinense'],Viridiplantae,Streptophyta,Magnoliopsida,Santalales,Thesiaceae,Thesium,Biota,Biota,Viridiplantae,,Viridiplantae
ON645913.1,ON645913.1,64003.0,Grapevine leafroll-associated virus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Closterovirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
MW888848.1,MW888848.1,44158.0,Aura virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Mammalia,Mammalia
ON929984.1,ON929984.1,2963340.0,Hymenoscyphus fraxineus endornavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[746836],['Hymenoscyphus fraxineus'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Biota,Biota,Fungi,,Fungi
OM515245.1,OM515245.1,1761477.0,Tomato brown rugose fruit virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[4081],['Solanum lycopersicum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
MW938769.1,MW938769.1,2936646.0,Cactus tobamovirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[3593],['Cactaceae'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
OL412282.1,OL412282.1,2936561.0,Botrytis cinerea endornavirus 4,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[40559],['Botrytis cinerea'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Biota,Biota,Fungi,,Fungi
MW316024.1,MW316024.1,1654603.0,Areca palm velarivirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Velarivirus,[184783],['Areca catechu'],Viridiplantae,Streptophyta,Magnoliopsida,Arecales,Arecaceae,Areca,Biota,Biota,Viridiplantae,,Viridiplantae
MW307290.1,MW307290.1,228578.0,Youcai mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[3711],['Brassica rapa'],Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,Biota,Biota,Viridiplantae,,Viridiplantae
OL471320.1,OL471320.1,2919395.0,Pterostylis alphaendornavirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Alphaendornavirus,[78843],['Pterostylis nutans'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Pterostylis,Biota,Biota,Viridiplantae,,Viridiplantae
MW192790.1,MW192790.1,229030.0,Cactus mild mottle virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[1195597],['Hylocereus polyrhizus'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Selenicereus,Biota,Biota,Viridiplantae,,Viridiplantae
MZ517186.1,MZ517186.1,2906169.0,Fagopyrum esculentum endornavirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[3617],['Fagopyrum esculentum'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Fagopyrum,Biota,Biota,Viridiplantae,,Viridiplantae
MZ344577.1,MZ344577.1,47985.0,Grapevine leafroll-associated virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[3603],['Vitis'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
MZ221025.1,MZ221025.1,675077.0,Plum bark necrosis stem pitting-associated virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[3754],['prunus'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Biota,Biota,Viridiplantae,,Viridiplantae
MW413438.1,MW413438.1,2054415.0,Hibiscus-infecting cilevirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,Cilevirus,[3684],['Passiflora'],Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Biota,Biota,Viridiplantae,,Viridiplantae
MW413437.1,MW413437.1,2054415.0,Hibiscus-infecting cilevirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,Cilevirus,[3684],['Passiflora'],Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Biota,Biota,Viridiplantae,,Viridiplantae
MW056495.1,MW056495.1,82791.0,Olive leaf yellowing-associated virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Olivavirus,[4146],['Olea europaea'],Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Olea,Biota,Biota,Viridiplantae,,Viridiplantae
MT733325.1,MT733325.1,12239.0,Pepper mild mottle virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[4072],['Capsicum annuum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Biota,Biota,Viridiplantae,,Viridiplantae
MW269512.1,MW269512.1,2869542.0,Pineapple mealybug wilt-associated virus 6,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[4615],['Ananas comosus'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Bromeliaceae,Ananas,Biota,Biota,Viridiplantae,,Viridiplantae
MW962351.1,MW962351.1,2802552.0,Green Sichuan pepper idaeovirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Mayoviridae,Idaeovirus,[67938],['Zanthoxylum armatum'],Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum,Biota,Biota,Viridiplantae,,Viridiplantae
MW365402.1,MW365402.1,2813547.0,Citrus associated ampelovirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[2706],['Citrus'],Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Biota,Biota,Viridiplantae,,Viridiplantae
MW365401.1,MW365401.1,2813546.0,Citrus associated ampelovirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[85571],['Citrus reticulata'],Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Biota,Biota,Viridiplantae,,Viridiplantae
MW365400.1,MW365400.1,2813546.0,Citrus associated ampelovirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[85571],['Citrus reticulata'],Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Biota,Biota,Viridiplantae,,Viridiplantae
MN627478.1,MN627478.1,2743127.0,Erysiphe necator associated virga-like virus 12,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627477.1,MN627477.1,2743136.0,Erysiphe necator associated virga-like virus 9,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627476.1,MN627476.1,2743126.0,Erysiphe necator associated virga-like virus 11,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627474.1,MN627474.1,2743167.0,Erysiphe necator associated tobamo-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627472.1,MN627472.1,2743124.0,Erysiphe necator associated virga-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627467.1,MN627467.1,2743135.0,Erysiphe necator associated virga-like virus 8,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627460.1,MN627460.1,2743134.0,Erysiphe necator associated virga-like virus 7,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627457.1,MN627457.1,2743129.0,Erysiphe necator associated virga-like virus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627455.1,MN627455.1,2743133.0,Erysiphe necator associated virga-like virus 6,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627449.1,MN627449.1,2743132.0,Erysiphe necator associated virga-like virus 5,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627446.1,MN627446.1,2743128.0,Erysiphe necator associated virga-like virus 13,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627437.1,MN627437.1,2743130.0,Erysiphe necator associated virga-like virus 3,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MT533606.1,MT533606.1,2838133.0,Agapanthus velarivirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Velarivirus,[51426],['Agapanthus'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Agapanthus,Biota,Biota,Viridiplantae,,Viridiplantae
MT533601.1,MT533601.1,2838133.0,Agapanthus velarivirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Velarivirus,[51426],['Agapanthus'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Agapanthus,Biota,Biota,Viridiplantae,,Viridiplantae
MW308217.1,MW308217.1,2831434.0,Hygrophorus penarioides endornavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[445026],['Hygrophorus penarioides'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,Biota,Biota,Fungi,,Fungi
MW423800.1,MW423800.1,2827441.0,Armillaria borealis mycovirgavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[47425],['Armillaria borealis'],Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria,Biota,Biota,Fungi,,Fungi
MT840905.1,MT840905.1,2200716.0,Opuntia virus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[106975],['Opuntia'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Biota,Biota,Viridiplantae,,Viridiplantae
MT840890.1,MT840890.1,2200716.0,Opuntia virus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[169217],['Opuntia microdasys'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Biota,Biota,Viridiplantae,,Viridiplantae
MN817233.1,MN817233.1,2771581.0,Fig virus B,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Closterovirus,[3494],['Ficus carica'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Biota,Biota,Viridiplantae,,Viridiplantae
MN817232.1,MN817232.1,2771580.0,Fig virus A,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Closterovirus,[3494],['Ficus carica'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Biota,Biota,Viridiplantae,,Viridiplantae
MN612757.1,MN612757.1,2024724.0,Actinidia virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Olivavirus,[3624],['Actinidia'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Actinidiaceae,Actinidia,Biota,Biota,Viridiplantae,,Viridiplantae
MT013200.1,MT013200.1,2339258.0,Capsicum frutescens endornavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[4073],['Capsicum frutescens'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Biota,Biota,Viridiplantae,,Viridiplantae
MT015691.1,MT015691.1,11023.0,Middelburg virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[9796],['Equus caballus'],Metazoa,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Biota,Biota,Chordata,Mammalia,Mammalia
MN820528.1,MN820528.1,2730539.0,Harbor porpoise alphavirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[9742],['Phocoena phocoena'],Metazoa,Chordata,Mammalia,Artiodactyla,Phocoenidae,Phocoena,Biota,Biota,Chordata,Mammalia,Mammalia
MT706025.1,MT706025.1,2777094.0,Sclerotinia sclerotiorum mycoalphavirus virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[5180],['Sclerotinia sclerotiorum'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,Biota,Biota,Fungi,,Fungi
MT706020.1,MT706020.1,2231696.0,Sclerotinia sclerotiorum endornavirus 3,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[5180],['Sclerotinia sclerotiorum'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,Biota,Biota,Fungi,,Fungi
MN961200.1,MN961200.1,2775053.0,Hoya necrotic spot virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[1167145],['Hoya lambii'],Viridiplantae,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,Biota,Biota,Viridiplantae,,Viridiplantae
MT498833.1,MT498833.1,2755156.0,Broome virga-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[162997],['Culex annulirostris'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
MN689044.1,MN689044.1,11020.0,Barmah Forest virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[644619],['Ochlerotatus camptorhynchus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Ochlerotatus,Biota,Biota,Invertebrate,,Invertebrate
MN841298.1,MN841298.1,2740129.0,Toona sinensis cucumovirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Cucumovirus,[443222],['Toona sinensis'],Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Meliaceae,Toona,Biota,Biota,Viridiplantae,,Viridiplantae
MN841297.1,MN841297.1,2740129.0,Toona sinensis cucumovirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Cucumovirus,[443222],['Toona sinensis'],Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Meliaceae,Toona,Biota,Biota,Viridiplantae,,Viridiplantae
MN841291.1,MN841291.1,2740127.0,Dendranthema indicum cucumovirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Cucumovirus,[146995],['Chrysanthemum indicum'],Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Chrysanthemum,Biota,Biota,Viridiplantae,,Viridiplantae
MN539274.1,MN539274.1,373861.0,Pineapple mealybug wilt-associated virus 3,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[4615],['Ananas comosus'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Bromeliaceae,Ananas,Biota,Biota,Viridiplantae,,Viridiplantae
MN539273.1,MN539273.1,136234.0,Pineapple mealybug wilt-associated virus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[4615],['Ananas comosus'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Bromeliaceae,Ananas,Biota,Biota,Viridiplantae,,Viridiplantae
MN400076.1,MN400076.1,2683609.0,Fusarium graminearum alphavirus-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[5518],['Fusarium graminearum'],Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Biota,Biota,Fungi,,Fungi
MN901923.1,MN901923.1,2664236.0,Malus domestica virus A,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Velarivirus,[3750],['Malus domestica'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Biota,Biota,Viridiplantae,,Viridiplantae
MN928963.1,MN928963.1,2718426.0,Auricularia heimuer mycovirgavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[1579977],['Auricularia heimuer'],Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Biota,Biota,Fungi,,Fungi
MN733821.1,MN733821.1,2679909.0,Yada yada virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[7157],['Culicidae'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
